Mes,Dia,Semaforo,Observador,Estado,Colonia,Alcaldia,Sexo,Uso_cubrebocas,Uso_corrceto_Cubre,X,Uso_careta,Uso_correcto_careta,Uso_corr_careta,Observaciones
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,F,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,16,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,17,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,18,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,19,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,20,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,21,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,22,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,23,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,24,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,25,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,26,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,27,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
2,28,Naranja,LYCG,CDMX,Las arboledas,Tláhuac,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BH,CDMX,Torres de padierna,Tlalpan,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,BL,CDMX,Francisco Villa,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,F,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,M,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,M,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,CL,CDMX,Santiago Sur ,Iztacalco ,M,S,N,SN,N,N,NN,Dentro de laboratorio Salud Digna 
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,DR,CDMX,La planta,Iztapalapa,M,S,N,SN,N,N,NN,NA
3,1,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,2,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,2,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,2,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,NA
3,3,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,Dia de tianguis
3,3,Naranja,GO,CDMX,Unidad Modelo,Iztapalapa,F,S,N,SN,N,N,NN,Dia de tianguis
